,score
9008,1.0
9011,1.0
9013,4.0
9015,0.0
9018,1.0
9023,0.0
9079,1.0
9082,1.0
9084,1.0
9097,1.0
9100,0.0
9102,4.0
9108,1.0
9121,1.0
9124,1.0
9126,4.0
9129,1.0
9132,0.0
9135,1.0
9139,0.0
9143,0.0
9153,1.0
9156,0.0
9158,1.0
9160,4.0
9162,2.0
9167,1.0
9175,1.0
9177,1.0
9179,1.0
9181,0.0
9192,1.0
9194,4.0
9207,1.0
9214,0.0
9220,1.0
9225,0.0
9228,1.0
9230,4.0
9232,1.0
9234,1.0
9236,0.0
9249,1.0
9252,2.0
9256,1.0
9258,4.0
9265,1.0
9276,0.0
9279,1.0
9281,1.0
9283,1.0
9288,0.0
9298,1.0
9300,4.0
9315,0.0
9318,1.0
9326,1.0
9340,1.0
9343,1.0
9346,4.0
9349,1.0
9358,1.0
9371,1.0
9379,1.0
9381,0.0
9385,0.0
9389,1.0
9393,1.0
9394,1.0
9395,1.0
9396,4.0
9405,1.0
9416,1.0
9419,0.0
9430,1.0
9436,0.0
9442,0.0
9447,1.0
9470,1.0
9480,1.0
9497,1.0
9518,1.0
9520,4.0
9523,1.0
9526,1.0
9529,0.0
9538,1.0
9542,0.0
9547,-2.0
9551,1.0
9560,1.0
9567,2.0
9585,1.0
9648,1.0
9674,1.0
9676,4.0
9679,1.0
9682,1.0
9685,0.0
9705,0.0
9724,1.0
9743,4.0
9746,1.0
9778,0.0
9786,1.0
9791,0.0
9795,0.0
9820,4.0
9825,0.0
9839,3.0
9857,1.0
9863,1.0
9867,1.0
9870,4.0
9874,1.0
9877,1.0
9880,0.0
9905,1.0
9933,0.0
9946,1.0
9966,2.0
9974,0.0
10001,0.0
10009,4.0
10012,1.0
10014,1.0
10016,0.0
10018,1.0
10021,0.0
10034,0.0
10046,0.0
10055,0.0
10067,-2.0
10079,0.0
10081,0.0
10082,4.0
10086,1.0
10096,2.0
10102,0.0
10114,3.0
10118,5.0
10133,0.0
10136,0.0
10138,4.0
10141,1.0
10142,-2.0
10153,1.0
10158,-2.0
10182,1.0
10185,0.0
10195,-3.0
10198,-4.0
10202,0.0
10211,0.0
10217,-3.0
10223,2.0
10226,0.0
10231,2.0
10244,0.0
10247,1.0
10249,4.0
10253,1.0
10297,0.0
10306,0.0
10325,4.0
10328,0.0
10331,1.0
10349,0.0
10351,0.0
10361,1.0
10365,0.0
10366,0.0
10370,0.0
10380,0.0
10390,-5.0
10393,-5.0
10395,3.0
10405,0.0
10408,1.0
10411,4.0
10414,1.0
10419,1.0
10421,-5.0
10427,3.0
10428,3.0
10435,-7.0
10436,0.0
10442,1.0
10449,0.0
10458,1.0
10461,-1.0
10465,0.0
10483,0.0
10490,1.0
10495,-5.0
10500,-5.0
10503,8.0
10523,-5.0
10533,0.0
10534,0.0
10537,4.0
10540,1.0
10543,1.0
10545,1.0
10548,0.0
10561,-5.0
10569,2.0
10575,0.0
10576,0.0
10581,-2.0
10590,1.0
10592,4.0
10639,1.0
10679,1.0
10684,1.0
10687,0.0
10689,4.0
10692,1.0
10702,0.0
10709,0.0
10722,1.0
10726,0.0
10727,3.0
10734,0.0
10738,0.0
10740,0.0
10744,2.0
10751,1.0
10762,1.0
10763,-1.0
10768,1.0
10773,0.0
10781,1.0
10796,4.0
10798,1.0
10800,1.0
10804,0.0
10807,1.0
10808,2.0
10814,4.0
10819,0.0
10825,0.0
10828,1.0
10830,1.0
10834,4.0
10838,1.0
10868,1.0
10871,0.0
10880,0.0
10887,0.0
10894,1.0
10910,0.0
10917,2.0
10922,0.0
10930,1.0
10933,1.0
10935,4.0
10938,1.0
10941,0.0
10948,0.0
10952,2.0
10965,1.0
10990,0.0
10998,0.0
10999,4.0
11002,0.0
11005,1.0
11013,0.0
11026,1.0
11032,0.0
11033,1.0
11036,0.0
11041,1.0
11043,-1.0
11044,1.0
11049,1.0
11052,1.0
11053,1.0
11098,1.0
11101,1.0
11103,4.0
11106,0.0
11108,1.0
11115,1.0
11121,0.0
11123,0.0
11125,1.0
11126,2.0
11135,0.0
11146,2.0
11148,0.0
11150,-2.0
11154,0.0
11160,1.0
11163,1.0
11181,1.0
11183,4.0
11184,0.0
11191,-1.0
11203,1.0
11218,1.0
11221,0.0
11223,4.0
11233,1.0
11235,0.0
11254,1.0
11257,1.0
11260,0.0
11263,1.0
11268,1.0
11270,4.0
11273,0.0
11275,0.0
11282,1.0
11284,6.0
11285,0.0
11295,1.0
11298,0.0
11300,4.0
11303,1.0
11306,1.0
11320,1.0
11371,1.0
11391,0.0
11405,1.0
11408,1.0
11411,1.0
11412,4.0
11415,1.0
11417,1.0
11419,0.0
11420,4.0
11422,0.0
11445,1.0
11449,1.0
11452,4.0
11455,1.0
11504,1.0
11506,1.0
11508,0.0
11513,1.0
11517,1.0
11521,1.0
11523,4.0
11529,0.0
11534,1.0
11537,3.0
11543,1.0
11546,0.0
11548,4.0
11551,1.0
11570,1.0
11574,3.0
11579,0.0
11582,1.0
11591,0.0
11593,1.0
11595,1.0
11597,4.0
11599,1.0
11606,1.0
11612,1.0
11616,0.0
11618,-1.0
11625,2.0
11628,1.0
11640,1.0
11641,4.0
11644,1.0
11646,0.0
11649,2.0
11654,1.0
11656,1.0
11657,4.0
11660,1.0
11663,0.0
11667,2.0
11674,1.0
11684,1.0
11687,1.0
11689,4.0
11692,1.0
11700,1.0
11704,1.0
11707,4.0
11710,0.0
11713,1.0
11721,1.0
11729,4.0
11732,1.0
11735,1.0
11738,1.0
11740,2.0
11744,1.0
11752,1.0
11754,0.0
11756,4.0
11766,1.0
11777,0.0
11780,1.0
11784,1.0
11787,1.0
11789,4.0
11791,0.0
11798,0.0
11809,1.0
11811,-1.0
11823,0.0
11837,1.0
11839,1.0
11841,1.0
11842,0.0
11845,3.0
11855,4.0
11863,0.0
11866,1.0
11868,4.0
11871,0.0
11874,4.0
11882,1.0
11884,3.0
11887,0.0
11890,-1.0
11894,0.0
11900,0.0
11904,1.0
11906,0.0
11912,0.0
11916,1.0
11919,4.0
11929,0.0
11932,1.0
11936,0.0
11940,-2.0
11951,1.0
11958,3.0
11961,1.0
11970,0.0
11987,4.0
11990,1.0
11993,1.0
11996,1.0
12022,4.0
12024,1.0
12038,-1.0
12052,0.0
12055,1.0
12056,4.0
12063,0.0
12067,6.0
12083,1.0
12086,5.0
12090,4.0
12099,1.0
12106,5.0
12112,0.0
12118,5.0
12121,1.0
12126,5.0
12130,5.0
12138,0.0
12163,2.0
12166,1.0
12170,1.0
12173,1.0
12181,0.0
12189,0.0
12193,0.0
12207,0.0
12219,0.0
12224,0.0
12230,2.0
12233,0.0
12234,2.0
12236,-1.0
12238,-2.0
12240,2.0
12242,-4.0
12245,-1.0
12247,0.0
12253,-3.0
12257,3.0
12259,3.0
12265,1.0
12267,2.0
12272,0.0
12276,0.0
12278,4.0
12280,0.0
12283,1.0
12287,-2.0
12291,0.0
12292,8.0
12299,0.0
12315,2.0
12317,0.0
12319,3.0
12326,-2.0
12330,0.0
12332,0.0
12335,-2.0
12336,0.0
12337,0.0
12342,1.0
12343,0.0
12347,0.0
12349,1.0
12354,-3.0
12360,1.0
12364,1.0
12368,2.0
12371,-2.0
12374,0.0
12383,-2.0
12387,1.0
12388,2.0
12396,-4.0
12398,-5.0
12405,0.0
12415,1.0
12421,0.0
12434,0.0
12439,-2.0
12447,2.0
12449,-2.0
12450,1.0
12451,1.0
12465,0.0
12481,4.0
12485,1.0
12487,0.0
12490,4.0
12495,1.0
12500,1.0
12501,0.0
12507,1.0
12534,-1.0
12535,4.0
12541,4.0
12544,5.0
12548,-1.0
12563,1.0
12566,1.0
12573,1.0
12575,0.0
12579,4.0
12580,2.0
12583,3.0
12584,0.0
12587,-1.0
12593,0.0
12598,1.0
12600,0.0
12602,2.0
12611,-2.0
12619,-4.0
12625,0.0
12633,-5.0
12636,0.0
12638,0.0
12642,0.0
12644,1.0
12648,-2.0
12650,-1.0
12652,4.0
12656,0.0
12658,-3.0
12660,1.0
12667,2.0
12670,0.0
12674,2.0
12676,0.0
12682,0.0
12685,0.0
12692,0.0
12693,4.0
12695,4.0
12700,5.0
12702,3.0
12715,0.0
12721,0.0
12727,1.0
12736,0.0
12737,0.0
12742,-2.0
12744,0.0
12745,0.0
12751,-1.0
12752,3.0
12764,0.0
12774,0.0
12778,0.0
12785,0.0
12803,1.0
12804,0.0
12806,4.0
12809,1.0
12812,1.0
12813,0.0
12832,0.0
12836,0.0
12852,0.0
12861,5.0
12867,1.0
12875,0.0
12880,0.0
12892,0.0
12902,-1.0
12934,4.0
12954,1.0
12960,1.0
12967,1.0
12975,2.0
12987,0.0
12991,4.0
12998,1.0
13004,0.0
13008,0.0
13012,0.0
13016,2.0
13043,0.0
13076,0.0
13080,1.0
13081,3.0
13087,7.0
13119,0.0
13121,1.0
13133,3.0
13136,0.0
13138,1.0
13151,-2.0
13155,1.0
13157,4.0
13160,1.0
13163,1.0
13168,0.0
13178,3.0
13180,0.0
13182,0.0
13190,0.0
13202,1.0
13205,0.0
13213,1.0
13217,-1.0
13223,-1.0
13226,0.0
13232,0.0
13233,0.0
13235,1.0
13236,0.0
13237,6.0
13244,-2.0
13253,8.0
13255,4.0
13266,0.0
13270,0.0
13272,0.0
13277,0.0
13283,0.0
13287,1.0
13290,0.0
13292,-3.0
13294,4.0
13299,0.0
13306,0.0
13310,0.0
13317,-1.0
13322,0.0
13324,0.0
13326,0.0
13330,0.0
13336,0.0
13337,-4.0
13338,0.0
13344,0.0
13349,1.0
13351,1.0
13362,-1.0
13364,0.0
13365,1.0
13385,-2.0
13388,0.0
13389,0.0
13410,0.0
13413,1.0
13416,1.0
13418,1.0
13421,4.0
13422,0.0
13430,0.0
13440,0.0
13446,-1.0
13456,0.0
13460,0.0
13463,-2.0
13468,1.0
13493,3.0
13503,-2.0
13524,3.0
13527,4.0
13536,1.0
13539,0.0
13540,7.0
13556,2.0
13561,-2.0
13562,0.0
13564,0.0
13567,0.0
13573,4.0
13586,5.0
13594,2.0
13607,1.0
13618,6.0
13623,0.0
13638,1.0
13640,4.0
13643,1.0
13646,0.0
13649,1.0
13660,-1.0
13676,0.0
13680,4.0
13683,1.0
13696,3.0
13701,1.0
13706,0.0
13707,0.0
13714,1.0
13716,0.0
13720,-2.0
13722,2.0
13742,1.0
13760,1.0
13783,9.0
13784,0.0
13786,-6.0
13788,0.0
13794,2.0
13796,2.0
13802,4.0
13805,1.0
13809,1.0
13842,3.0
13843,-1.0
13846,4.0
13848,1.0
13849,-1.0
13858,0.0
13864,0.0
13874,-1.0
13882,1.0
13889,0.0
13891,-5.0
13897,3.0
13901,0.0
13911,4.0
13918,-1.0
13924,2.0
13927,1.0
13960,0.0
13977,4.0
13980,1.0
13983,0.0
13985,1.0
13987,1.0
13990,11.0
13994,0.0
13996,5.0
14004,-1.0
14008,0.0
14011,4.0
14023,0.0
14032,2.0
14036,2.0
14039,0.0
14045,0.0
14069,0.0
14073,0.0
14074,0.0
14085,0.0
14088,0.0
14091,1.0
14094,1.0
14096,4.0
14104,0.0
14106,0.0
14107,6.0
14119,0.0
14124,-2.0
14136,0.0
14137,0.0
14144,7.0
14154,0.0
14161,2.0
14170,1.0
14190,0.0
14197,0.0
14198,2.0
14200,0.0
14201,0.0
14203,0.0
14204,0.0
14216,2.0
14218,0.0
14223,1.0
14225,0.0
14227,4.0
14230,1.0
14250,2.0
14262,-4.0
14268,0.0
14270,0.0
14272,4.0
14280,0.0
14292,0.0
14308,1.0
14314,4.0
14317,1.0
14321,2.0
14327,0.0
14336,0.0
14338,0.0
14346,3.0
14348,0.0
14355,0.0
14358,2.0
14366,0.0
14374,0.0
14382,0.0
14384,0.0
14388,1.0
14390,1.0
14416,0.0
14420,0.0
14422,4.0
14425,1.0
14428,1.0
14441,0.0
14460,-1.0
14462,-1.0
14466,0.0
14469,0.0
14471,4.0
14474,3.0
14488,1.0
14501,6.0
14503,3.0
14507,4.0
14508,3.0
14509,6.0
14513,0.0
14515,-2.0
14517,0.0
14520,1.0
14521,4.0
14527,0.0
14530,0.0
14533,-4.0
14536,2.0
14539,0.0
14545,4.0
14547,0.0
14579,3.0
14582,1.0
14584,4.0
14587,0.0
14590,1.0
14605,4.0
14607,0.0
14612,1.0
14615,0.0
14617,4.0
14620,1.0
14635,0.0
14637,4.0
14640,1.0
14662,4.0
14666,1.0
14669,1.0
14672,0.0
14674,0.0
14687,4.0
14695,0.0
14696,1.0
14698,4.0
14701,1.0
14711,0.0
