,score
46154,3.0
46201,2.0
46396,2.0
46425,2.0
46430,2.0
46444,2.0
46484,2.0
46604,3.0
46634,2.0
46647,2.0
46739,1.0
46834,2.0
46901,5.0
46934,1.0
46954,1.0
47073,3.0
47243,2.0
47252,1.0
47271,1.0
47317,2.0
47465,1.0
47472,10.0
47517,3.0
47521,1.0
47664,2.0
47770,1.0
47784,2.0
47910,5.0
47912,2.0
47936,1.0
47991,3.0
48129,2.0
48130,4.0
48159,2.0
48168,2.0
48182,1.0
48203,1.0
48222,1.0
48337,5.0
48387,13.0
48445,1.0
48450,2.0
48500,1.0
48549,1.0
48558,1.0
48560,3.0
48563,1.0
48577,2.0
48650,3.0
48661,5.0
48678,2.0
48682,4.0
48695,6.0
48760,4.0
48761,8.0
48889,6.0
48906,2.0
48965,3.0
48974,1.0
49099,1.0
49289,1.0
49424,2.0
49450,2.0
49547,4.0
49551,8.0
49583,2.0
49649,2.0
49656,1.0
49669,1.0
49722,3.0
49742,2.0
49817,2.0
49822,5.0
49859,2.0
49866,2.0
49892,2.0
49902,2.0
49971,4.0
49983,2.0
50043,2.0
50058,3.0
50073,4.0
50086,4.0
50088,2.0
50098,1.0
50133,1.0
50145,1.0
50160,3.0
50291,1.0
50315,2.0
50388,3.0
50517,1.0
50810,1.0
50903,2.0
50952,4.0
51006,2.0
51017,4.0
51062,5.0
51116,3.0
51121,3.0
51205,2.0
51239,7.0
51243,3.0
51323,2.0
51338,2.0
51377,3.0
51379,2.0
51524,2.0
51559,1.0
51649,1.0
51692,4.0
51727,1.0
51781,13.0
51904,2.0
52019,2.0
52152,3.0
52159,2.0
52162,2.0
52226,1.0
52254,3.0
52309,2.0
52368,2.0
52395,4.0
52429,1.0
52441,2.0
52450,3.0
52492,2.0
52494,1.0
52537,1.0
52577,1.0
52578,2.0
52591,1.0
52615,3.0
52745,2.0
52781,3.0
52839,1.0
53041,4.0
53557,2.0
54146,2.0
54405,2.0
54742,3.0
55341,1.0
55439,5.0
56348,2.0
56396,2.0
56546,2.0
56683,3.0
56763,2.0
56803,4.0
56822,3.0
56860,1.0
56997,1.0
57061,2.0
57077,2.0
57216,3.0
57244,1.0
57306,5.0
57346,1.0
57479,4.0
57495,2.0
57589,2.0
58070,1.0
58236,1.0
58333,2.0
58508,1.0
58604,1.0
58612,2.0
58633,2.0
58641,2.0
58642,2.0
58643,2.0
58644,2.0
58659,4.0
58687,1.0
58799,4.0
58863,2.0
58864,2.0
58986,2.0
59052,1.0
59081,2.0
59230,9.0
59281,2.0
59445,3.0
59503,4.0
59558,2.0
59560,4.0
59720,3.0
59745,2.0
59768,4.0
59779,2.0
59781,2.0
59782,2.0
59785,2.0
59788,2.0
59790,2.0
59814,2.0
59953,1.0
60000,2.0
60036,2.0
60055,2.0
60061,2.0
60113,5.0
60185,1.0
60201,1.0
60401,2.0
60570,2.0
60672,1.0
60726,2.0
60747,6.0
60766,2.0
60836,4.0
60855,2.0
60900,10.0
60927,1.0
61023,3.0
61136,3.0
61265,2.0
61276,2.0
61292,3.0
61343,1.0
61375,4.0
61454,4.0
61468,1.0
61484,2.0
61511,2.0
61522,2.0
61530,2.0
61730,1.0
61733,7.0
61734,2.0
61755,1.0
61758,3.0
61786,2.0
61796,2.0
61836,7.0
61918,4.0
62023,2.0
62042,3.0
62173,1.0
62184,4.0
62210,1.0
62375,2.0
62389,3.0
62400,2.0
62402,2.0
62409,5.0
62511,4.0
62521,1.0
62526,2.0
62548,5.0
62558,2.0
62587,4.0
62603,2.0
62639,2.0
62650,2.0
62659,6.0
62687,3.0
62730,2.0
62731,4.0
62815,1.0
62867,2.0
62912,1.0
62934,2.0
62955,3.0
63010,1.0
63016,6.0
63046,3.0
63051,1.0
63061,2.0
63096,1.0
63130,1.0
63141,3.0
63150,1.0
63187,2.0
63205,1.0
63210,3.0
63230,2.0
63247,2.0
63289,2.0
63300,2.0
63312,1.0
63326,2.0
63357,3.0
63373,4.0
63379,3.0
63399,2.0
63503,1.0
63535,2.0
63553,2.0
63554,2.0
63581,2.0
63597,6.0
63603,3.0
63606,3.0
63622,2.0
63633,3.0
63635,2.0
63651,8.0
63685,1.0
63688,2.0
63693,4.0
63743,8.0
63768,4.0
63780,3.0
63782,11.0
63795,3.0
63799,4.0
63810,4.0
63830,4.0
63926,9.0
63933,3.0
63976,2.0
63990,1.0
64013,2.0
64017,7.0
64036,3.0
64122,2.0
64135,6.0
64140,2.0
64228,1.0
64236,3.0
64255,4.0
64280,6.0
64315,1.0
64316,1.0
64317,1.0
64318,1.0
64339,4.0
64358,1.0
64370,3.0
64400,3.0
64410,3.0
64413,6.0
64441,6.0
64451,4.0
64470,3.0
64497,1.0
64504,2.0
64505,1.0
64513,5.0
64520,7.0
64571,2.0
64609,1.0
64699,2.0
64722,2.0
64727,1.0
64762,4.0
64859,3.0
64871,3.0
64897,2.0
64926,2.0
64928,2.0
64949,2.0
64965,2.0
64983,2.0
64991,4.0
65002,3.0
65004,2.0
65019,2.0
65021,3.0
65039,1.0
65075,3.0
65088,2.0
65127,2.0
65132,2.0
65137,1.0
65149,1.0
65163,1.0
65200,1.0
65218,2.0
65230,2.0
65231,3.0
65238,3.0
65244,3.0
65246,2.0
65261,2.0
65264,3.0
65286,1.0
65287,2.0
65308,3.0
65313,2.0
65365,6.0
65371,4.0
65383,6.0
65393,6.0
65397,2.0
65398,2.0
65413,2.0
65421,5.0
65431,2.0
65436,4.0
65438,4.0
65462,2.0
65466,2.0
65468,2.0
65472,1.0
65493,2.0
65499,3.0
65501,3.0
65507,6.0
65513,1.0
65515,1.0
65517,1.0
65524,4.0
65529,2.0
65530,3.0
65540,1.0
65568,3.0
65577,4.0
65580,2.0
65590,2.0
65603,4.0
65628,3.0
65641,1.0
65643,2.0
65646,1.0
65654,4.0
65655,3.0
65658,3.0
65681,7.0
65689,8.0
65698,3.0
65700,2.0
65705,1.0
65713,8.0
65714,4.0
65722,1.0
65739,1.0
65741,1.0
65742,2.0
65747,2.0
65753,3.0
65754,1.0
65756,2.0
65771,4.0
65790,2.0
65797,2.0
65803,1.0
65815,3.0
65823,1.0
65828,2.0
65832,3.0
65836,5.0
65839,3.0
65842,1.0
65853,4.0
65872,6.0
65876,4.0
65881,2.0
65882,6.0
65886,4.0
65888,3.0
65889,4.0
65895,1.0
65897,3.0
65902,1.0
65903,3.0
65911,2.0
65919,5.0
65935,6.0
65948,1.0
65959,2.0
65968,3.0
65969,3.0
65970,3.0
65971,2.0
65980,4.0
65990,1.0
65995,1.0
66000,3.0
66007,3.0
66008,1.0
66016,4.0
66018,3.0
66020,1.0
66024,3.0
66025,4.0
66027,1.0
66029,2.0
66034,5.0
66036,2.0
66037,4.0
66041,2.0
66043,3.0
66048,2.0
66051,4.0
66058,1.0
66062,3.0
66063,6.0
66065,1.0
66067,3.0
66069,12.0
66070,1.0
66074,2.0
66088,2.0
66094,1.0
66096,3.0
66104,2.0
66105,2.0
66119,3.0
66122,1.0
66129,4.0
66130,1.0
66136,2.0
66154,8.0
66157,3.0
66163,6.0
66165,4.0
66171,1.0
66173,3.0
66176,1.0
66178,3.0
66181,3.0
66183,2.0
66186,3.0
66188,2.0
66194,3.0
66197,1.0
66200,4.0
66205,2.0
66209,4.0
66224,2.0
66225,5.0
66230,6.0
66232,2.0
66235,3.0
66238,4.0
66240,3.0
66271,5.0
66294,2.0
66296,2.0
66300,4.0
66314,1.0
66318,4.0
66321,4.0
66329,2.0
66330,5.0
66333,1.0
66334,2.0
