,score
25853,-2.0
25895,-3.0
25897,-2.0
25899,-2.0
25900,-2.0
25903,-1.0
25936,-6.0
25937,-6.0
25983,-6.0
25988,-5.0
25992,-6.0
25993,-2.0
26003,-1.0
26008,-4.0
26010,-4.0
26015,-1.0
26117,-4.0
26118,-4.0
26119,-4.0
26120,-4.0
26125,-4.0
26127,-4.0
26130,-4.0
26132,-4.0
26133,-4.0
26134,-4.0
26196,-1.0
26231,-2.0
26232,-2.0
26233,-2.0
26234,-2.0
26237,-2.0
26239,-2.0
26241,-2.0
26243,-2.0
26244,-2.0
26245,-2.0
26294,-1.0
26308,-2.0
26346,-2.0
26347,-2.0
26348,-2.0
26349,-2.0
26352,-2.0
26355,-2.0
26358,-2.0
26362,-2.0
26363,-2.0
26364,-2.0
26462,-2.0
26507,-2.0
26511,-1.0
26522,-2.0
26552,-3.0
26589,-6.0
26595,-1.0
26649,-6.0
26656,-1.0
26703,-3.0
26734,-2.0
26750,-4.0
26753,-1.0
26787,-1.0
26806,-1.0
26807,-3.0
26808,-1.0
26834,-1.0
26841,-2.0
26859,-6.0
26911,-2.0
26931,-2.0
26946,-3.0
26949,-2.0
26971,-3.0
26977,-4.0
26981,-4.0
27001,-1.0
27008,-1.0
27033,-1.0
27036,-3.0
27060,-1.0
27071,-4.0
27072,-3.0
27096,-3.0
27099,-4.0
27112,-1.0
27117,-3.0
27133,-2.0
27135,-1.0
27148,-4.0
27155,-2.0
27161,-3.0
27165,-1.0
27185,-4.0
27189,-1.0
27194,-1.0
27225,-2.0
27230,-2.0
27236,-1.0
27249,-1.0
27257,-2.0
27259,-1.0
27260,-2.0
27268,-2.0
27270,-2.0
27289,-2.0
27294,-1.0
27295,-2.0
27301,-1.0
27306,-3.0
27313,-3.0
27318,-2.0
27338,-3.0
27354,-3.0
27364,-2.0
27373,-2.0
27376,-4.0
27377,-2.0
27386,-2.0
27392,-1.0
27396,-2.0
27407,-1.0
27409,-1.0
27411,-2.0
27414,-3.0
27417,-7.0
27425,-2.0
27444,-1.0
27454,-2.0
27463,-2.0
27466,-3.0
27476,-1.0
27477,-3.0
27482,-7.0
27494,-2.0
27504,-6.0
27507,-2.0
27511,-1.0
27514,-2.0
27520,-3.0
27527,-5.0
27530,-3.0
27535,-6.0
27545,-1.0
27559,-2.0
27583,-1.0
27585,-1.0
27596,-6.0
27600,-1.0
27610,-2.0
27617,-3.0
27618,-1.0
27622,-2.0
27633,-4.0
27635,-3.0
27640,-3.0
27647,-1.0
27655,-4.0
27681,-1.0
27695,-2.0
27715,-1.0
27732,-2.0
27733,-3.0
27738,-4.0
27743,-1.0
27746,-4.0
27747,-1.0
27753,-1.0
27759,-2.0
27789,-1.0
27802,-1.0
27828,-2.0
27829,-2.0
27850,-4.0
27870,-2.0
27905,-5.0
27909,-4.0
27917,-2.0
27924,-2.0
27929,-2.0
27938,-2.0
27948,-2.0
27949,-2.0
27966,-1.0
27967,-4.0
27972,-3.0
27995,-2.0
28002,-1.0
28004,-1.0
28007,-2.0
28009,-1.0
28017,-2.0
28025,-1.0
28051,-4.0
28054,-4.0
28064,-1.0
28078,-1.0
28090,-2.0
28104,-4.0
28120,-4.0
28136,-1.0
28138,-4.0
28149,-2.0
28151,-3.0
28169,-8.0
28190,-3.0
28194,-3.0
28244,-3.0
28246,-2.0
28251,-6.0
28270,-5.0
28294,-3.0
28302,-1.0
28314,-3.0
28316,-3.0
28340,-4.0
28359,-3.0
28376,-4.0
28403,-3.0
28421,-6.0
28429,-2.0
28432,-8.0
28442,-3.0
28446,-6.0
28458,-2.0
28463,-3.0
28472,-4.0
28474,-4.0
28541,-1.0
28548,-1.0
28566,-5.0
28579,-2.0
28582,-1.0
28603,-4.0
28604,-4.0
28636,-1.0
28675,-1.0
28686,-1.0
28689,-3.0
28709,-2.0
28728,-1.0
28735,-4.0
28748,-2.0
28780,-4.0
28814,-3.0
28833,-3.0
28975,-1.0
28992,-4.0
29009,-2.0
29018,-1.0
29084,-1.0
29130,-2.0
29131,-6.0
29167,-2.0
29177,-1.0
29218,-1.0
29227,-4.0
29232,-1.0
29233,-1.0
29267,-4.0
29286,-3.0
29365,-2.0
29437,-1.0
29438,-4.0
29442,-4.0
29453,-2.0
29454,-3.0
29465,-1.0
29477,-3.0
29478,-3.0
29483,-2.0
29484,-4.0
29506,-2.0
29526,-1.0
29537,-5.0
29540,-1.0
29548,-4.0
29552,-1.0
29564,-1.0
29590,-1.0
29596,-4.0
29651,-1.0
29682,-2.0
29683,-2.0
29688,-1.0
29704,-1.0
29713,-3.0
29722,-6.0
29729,-3.0
29744,-1.0
29768,-3.0
29784,-1.0
29794,-1.0
29838,-1.0
29869,-2.0
